,Date,Load,System Generation
2616,2022-05-26,157937.5186236,155556.3292364
2617,2022-05-27,163378.7683365,160970.6818178
2618,2022-05-28,157283.6050627,152381.1978396
2619,2022-05-29,155086.958059,145394.365184
2620,2022-05-30,163214.1706651,155440.0021379
2621,2022-05-31,156946.0180614,147788.679992
2622,2022-06-01,159304.7237619,149276.70614
2623,2022-06-02,161911.5534522,149868.0491108
2624,2022-06-03,166022.448836,153368.8810827
2625,2022-06-04,159045.7224244,144637.55004
2626,2022-06-05,156522.7608595,142140.6402193
2627,2022-06-06,160569.0784048,156736.803202
2628,2022-06-07,156372.6041292,157552.9439226
2629,2022-06-08,161657.6118616,163841.5042883
2630,2022-06-09,164070.9800789,164591.5712989
2631,2022-06-10,166579.6742827,164472.4675447
2632,2022-06-11,159603.5257181,147781.8617692
2633,2022-06-12,154084.3416216,140696.8039112
2634,2022-06-13,164252.7475553,153659.0877093
2635,2022-06-14,165304.5682754,156213.032444
2636,2022-06-15,163309.4303834,155130.9409116
2637,2022-06-16,161678.0979468,156154.6637008
2638,2022-06-17,162907.0886795,153498.4071769
2639,2022-06-18,158856.6552061,144747.08024049998
2640,2022-06-19,156384.079858,142561.4440093
2641,2022-06-20,164303.0551599,150780.7338952
2642,2022-06-21,167460.9537577,157532.88992370002
2643,2022-06-22,167222.5121398,154901.0435563
2644,2022-06-23,162492.1524308,153676.9973891
2645,2022-06-24,163508.72894960002,148869.7684447
2646,2022-06-25,157097.8119227,140219.2723673
2647,2022-06-26,157718.5750744,142400.00260859999
2648,2022-06-27,164600.7299905,152393.566594
2649,2022-06-28,166614.2193538,153137.9109079
2650,2022-06-29,168529.2077123,154804.0361234
2651,2022-06-30,165993.4986007,152554.2900753
2652,2022-07-01,160583.4064412,148562.867418
2653,2022-07-02,157062.0436109,146195.9909979
2654,2022-07-03,156455.8557517,140707.5311264
2655,2022-07-04,164862.0084109,149221.9600825
2656,2022-07-05,165323.7198723,155480.5843005
2657,2022-07-06,163856.89029450002,151269.6375834
2658,2022-07-07,166943.6140429,156229.0441718
2659,2022-07-08,169065.1611249,155749.9426571
2660,2022-07-09,163836.3422195,147911.3750211
2661,2022-07-10,163270.6762419,147156.4744175
2662,2022-07-11,173896.0294431,159960.0536503
2663,2022-07-12,179613.0338413,168040.3968514
2664,2022-07-13,176802.2307115,163125.2754299
2665,2022-07-14,175286.7670627,161412.74559869998
2666,2022-07-15,178427.082497,167063.6930634
2667,2022-07-16,173065.105406,162006.0353602
2668,2022-07-17,166536.8422092,155973.03685
2669,2022-07-18,176443.769582,164969.5729612
2670,2022-07-19,175041.3488366,168515.6197611
2671,2022-07-20,171054.690164,164469.0580172
2672,2022-07-21,175194.6076527,168851.81968380001
2673,2022-07-22,168621.6856471,163825.1725232
2674,2022-07-23,163794.5584479,156086.9389671
2675,2022-07-24,165367.8297338,157936.1670309
2676,2022-07-25,170195.5387334,162478.9226955
2677,2022-07-26,172104.0639637,163802.1019919
2678,2022-07-27,177663.2693185,167799.1074541
2679,2022-07-28,183492.2121578,172301.3836695
2680,2022-07-29,182355.1818299,173383.591753
2681,2022-07-30,170474.1407638,159794.4743782
2682,2022-07-31,166583.7112531,154214.5135885
2683,2022-08-01,168584.32121,161104.8251014
2684,2022-08-02,170973.8486157,164375.4219622
2685,2022-08-03,171698.9301268,168174.4565855
2686,2022-08-04,170814.6121978,165583.6445306
2687,2022-08-05,163994.3637955,161545.5151088
2688,2022-08-06,160090.6543918,158279.397168
2689,2022-08-07,167056.2405007,161942.522934
2690,2022-08-08,174908.4546873,168043.9765136
2691,2022-08-09,170364.1877936,163574.7678508
2692,2022-08-10,171691.724393,165311.1007962
2693,2022-08-11,176218.1043104,168897.3630829
2694,2022-08-12,176633.0562055,167469.3276691
2695,2022-08-13,174628.8443311,166271.1638586
2696,2022-08-14,166434.6198695,158526.1543564
2697,2022-08-15,173267.1340479,165435.6213881
2698,2022-08-16,173279.3815627,164975.0714466
2699,2022-08-17,175252.3130999,164712.2056837
2700,2022-08-18,175835.0121653,168277.0005471
2701,2022-08-19,177475.0591893,170809.2859989
2702,2022-08-20,167306.3396499,161762.7854797
2703,2022-08-21,163780.1179933,158324.4055779
2704,2022-08-22,171249.6703855,162543.4903856
2705,2022-08-23,167195.113273,161407.9181007
2706,2022-08-24,168712.354355,160716.1465356
2707,2022-08-25,168906.8682835,162214.2102795
2708,2022-08-26,171157.1431836,165280.1424576
2709,2022-08-27,159377.3176306,162096.8749572
2710,2022-08-28,152843.0807513,160829.6113085
2711,2022-08-29,164967.1418486,162510.9166097
2712,2022-08-30,172381.6510769,167667.9673804
2713,2022-08-31,175931.4561939,169665.9800882
2714,2022-09-01,171527.2098718,170250.2964748
2715,2022-09-02,169606.4840884,163173.7903186
2716,2022-09-03,166853.6272199,163458.8650499
2717,2022-09-04,168490.2897219,168072.473895
2718,2022-09-05,161743.4724679,167285.7511092
2719,2022-09-06,159746.5074499,160105.2634459
2720,2022-09-07,163464.0749612,168871.1241065
2721,2022-09-08,157628.7700543,156028.4607336
2722,2022-09-09,155900.3851059,152166.68640520002
2723,2022-09-10,153790.0532273,152806.1961213
2724,2022-09-11,159383.8767682,162730.5953484
2725,2022-09-12,161818.9793784,162346.1709509
2726,2022-09-13,160666.3692495,157762.1940321
2727,2022-09-14,159468.3830765,155986.037825
2728,2022-09-15,161856.7081885,158088.2576704
2729,2022-09-16,165517.2745077,158228.7541635
2730,2022-09-17,155969.5849266,150886.5649494
2731,2022-09-18,152965.4290882,146074.3427303
2732,2022-09-19,162709.8175766,157167.1928688
2733,2022-09-20,159566.61937,153539.3094339
2734,2022-09-21,160178.8468108,157564.219087
2735,2022-09-22,159883.5934031,153451.0149647
2736,2022-09-23,161533.1882213,160900.6791488
2737,2022-09-24,153966.0492424,152781.4300899
2738,2022-09-25,152367.9803789,149918.7749058
2739,2022-09-26,158482.7128813,160679.3123303
2740,2022-09-27,161623.3188997,165894.9591603
2741,2022-09-28,162626.6110612,163680.6791672
2742,2022-09-29,163662.4770429,163250.3701415
2743,2022-09-30,160317.0342468,164311.5190552
2744,2022-10-01,150538.7123195,154948.191437
2745,2022-10-02,149924.3535076,154097.3405237
2746,2022-10-03,155787.1675926,160145.6994123
2747,2022-10-04,156067.3302652,160324.2460894
2748,2022-10-05,157829.3047703,161900.5614926
2749,2022-10-06,157505.4393798,161187.1704608
2750,2022-10-07,156933.6111075,153809.3865568
2751,2022-10-08,151865.825685,150682.9215655
2752,2022-10-09,150594.646094,149228.3710457
2753,2022-10-10,156090.5877468,159634.4408418
2754,2022-10-11,158498.9084312,160872.4414263
2755,2022-10-12,157364.3490484,158108.056725
2756,2022-10-13,157845.5093273,155754.2190272
2757,2022-10-14,159676.5591747,162181.3219247
2758,2022-10-15,154259.5125104,154877.1708233
2759,2022-10-16,152465.3030388,154882.7097558
2760,2022-10-17,161140.2772676,164084.5658729
2761,2022-10-18,159314.938435,159218.2152961
2762,2022-10-19,162592.2997159,161533.5769631
2763,2022-10-20,160872.0099934,162562.1321512
2764,2022-10-21,160657.4035208,155855.9101227
2765,2022-10-22,158405.3398671,157190.9638897
2766,2022-10-23,158223.5296785,157113.9344503
2767,2022-10-24,164090.3997206,171824.6475554
2768,2022-10-25,163461.6636134,171562.9381661
2769,2022-10-26,163450.0643551,171135.3921331
2770,2022-10-27,163215.008369,174235.2710846
2771,2022-10-28,164217.2951936,178719.475472
2772,2022-10-29,160543.8557544,167792.5445183
2773,2022-10-30,158787.1344236,166679.0504892
2774,2022-10-31,163426.2455736,159720.2000357
2775,2022-11-01,168767.7338334,161234.2107816
2776,2022-11-02,173204.668671,166721.6154977
2777,2022-11-03,174326.8798079,170692.0855589
2778,2022-11-04,173731.9321767,176609.9598178
2779,2022-11-05,172821.3263476,173414.4654338
2780,2022-11-06,169869.016687,165477.1623917
2781,2022-11-07,179206.0802763,169871.9364272
2782,2022-11-08,179384.5065337,169055.1943889
2783,2022-11-09,179802.8071275,168942.574131
2784,2022-11-10,182003.7027352,170227.7111475
2785,2022-11-11,175890.5757517,171981.2027003
2786,2022-11-12,170074.4951127,164901.9978482
2787,2022-11-13,168658.5280686,161991.0859392
2788,2022-11-14,174339.1843039,169626.4138864
2789,2022-11-15,173673.8832082,169071.5409437
2790,2022-11-16,176166.958331,171450.1540153
2791,2022-11-17,180325.2202371,175354.9483007
2792,2022-11-18,179450.7191634,181386.4995088
2793,2022-11-19,171466.0821037,177643.3833447
2794,2022-11-20,167460.037023,173271.6064591
2795,2022-11-21,173126.44372060001,175468.4273141
2796,2022-11-22,174618.5767844,182486.4969362
2797,2022-11-23,173247.5666725,175832.8361221
2798,2022-11-24,174321.5863552,182302.6810195
2799,2022-11-25,174754.5252229,180216.7117201
2800,2022-11-26,169664.394149,173475.6812936
2801,2022-11-27,174974.234769,178596.8910891
2802,2022-11-28,186632.0207588,189429.5968607
2803,2022-11-29,188401.3059983,184145.3863684
2804,2022-11-30,192462.895939,183991.12684
2805,2022-12-01,190509.0756914,183314.9534303
2806,2022-12-02,190998.8394983,180852.6392576
2807,2022-12-03,183435.5967995,191380.82600180001
2808,2022-12-04,177799.3885111,185332.0093424
2809,2022-12-05,186287.617866,180756.7579435
2810,2022-12-06,191613.1708545,184031.9139014
2811,2022-12-07,186272.5278595,204534.2282192
2812,2022-12-08,180975.4337649,202444.5993214
2813,2022-12-09,179390.5837712,199801.7701132
2814,2022-12-10,174653.906707,192066.8061473
2815,2022-12-11,176767.5162134,193892.4820053
2816,2022-12-12,184663.0415095,190875.1127322
2817,2022-12-13,182073.5688983,192776.1892847
2818,2022-12-14,178669.3574539,196238.7896054
2819,2022-12-15,181171.120639,189093.36522100001
2820,2022-12-16,181460.8620716,197905.7888063
2821,2022-12-17,184037.5487104,198725.9594938
2822,2022-12-18,185325.852424,189700.2554842
2823,2022-12-19,196516.0993849,201350.8198309
2824,2022-12-20,198312.3664912,193176.622322
2825,2022-12-21,199454.8761426,193603.3123298
2826,2022-12-22,198457.1886755,196367.371191
2827,2022-12-23,191802.8485726,203765.4426133
2828,2022-12-24,180851.8961663,199862.7277344
2829,2022-12-25,170170.6048201,187103.5063687
2830,2022-12-26,168732.3042991,193908.6628916
2831,2022-12-27,173200.2235438,188238.8185053
2832,2022-12-28,175700.1257899,181781.7751378
2833,2022-12-29,177173.26013450001,192559.3399742
2834,2022-12-30,178433.586105,191224.6189871
2835,2022-12-31,172499.8063252,183192.0262042
2836,2023-01-01,165345.9880541,175815.8916956
2837,2023-01-02,170715.1056783,183732.4844076
2838,2023-01-03,178104.4293464,197089.272318
2839,2023-01-04,179879.4914865,195768.3224869
2840,2023-01-05,178790.3892523,186387.6829127
2841,2023-01-06,177369.5811281,197066.1777489
2842,2023-01-07,171788.6254378,187460.5603398
2843,2023-01-08,170262.5597576,182601.9108837
2844,2023-01-09,176354.399626,185146.9509715
2845,2023-01-10,177701.53701960001,178586.6307672
2846,2023-01-11,178571.5721244,175582.3009115
2847,2023-01-12,181622.044906,195444.856656
2848,2023-01-13,179394.5568486,194551.9597192
2849,2023-01-14,171230.4535125,184135.7479395
2850,2023-01-15,169273.2100138,168168.5408786
2851,2023-01-16,175131.1823631,176401.1136639
2852,2023-01-17,172650.4045548,180213.7515137
2853,2023-01-18,176032.5886107,195855.2564201
2854,2023-01-19,172636.7217712,184911.2047487
2855,2023-01-20,174172.4489856,192771.6331078
2856,2023-01-21,165445.5644697,187487.4200113
2857,2023-01-22,169995.444596,187161.8779173
2858,2023-01-23,178000.6483431,196703.738012
2859,2023-01-24,174378.2102203,185179.5368622
2860,2023-01-25,173856.3079044,181184.3157568
2861,2023-01-26,175241.9778195,189500.5127628
2862,2023-01-27,176836.3272723,174942.3095426
2863,2023-01-28,177882.9177403,177985.9402672
2864,2023-01-29,179233.0467754,184440.9401793
2865,2023-01-30,182535.1045355,191835.097701
2866,2023-01-31,182476.3021016,191918.44221
2867,2023-02-01,183433.9047841,191495.3923118
2868,2023-02-02,183743.0270983,190067.5278825
2869,2023-02-03,178329.6038509,190028.7228933
2870,2023-02-04,169117.9897918,186868.7840218
2871,2023-02-05,168806.8015317,185330.041006
2872,2023-02-06,175182.7284497,187934.3905483
2873,2023-02-07,173489.5425199,184723.9390168
2874,2023-02-08,171982.0261487,179976.1676046
2875,2023-02-09,176873.3821873,184570.4743414
2876,2023-02-10,175375.9697778,185267.9919488
2877,2023-02-11,168391.9554448,173119.8922856
2878,2023-02-12,166818.7316771,174929.7490909
2879,2023-02-13,173513.4505725,174957.6129444
2880,2023-02-14,175853.0336251,172237.0447351
2881,2023-02-15,175406.526848,174451.0531357
2882,2023-02-16,177066.2534346,182612.8158415
2883,2023-02-17,173344.9216929,178124.9294615
2884,2023-02-18,167746.8010979,167562.1602148
2885,2023-02-19,168255.8997931,170861.187678
2886,2023-02-20,170540.7022334,163817.5187707
2887,2023-02-21,181616.2310506,179063.73331809998
2888,2023-02-22,186761.7736293,177127.7742918
2889,2023-02-23,187748.2007943,176005.6192628
2890,2023-02-24,188221.0615152,189319.5567445
2891,2023-02-25,177115.2602688,183918.4946257
2892,2023-02-26,173698.4232044,183751.4511521
2893,2023-02-27,177003.6065162,178944.0421227
2894,2023-02-28,180106.5643217,176483.6973627
2895,2023-03-01,174563.6391684,178301.09577010002
2896,2023-03-02,173181.5819191,184008.5558191
2897,2023-03-03,172241.9077146,174439.3881896
2898,2023-03-04,166760.8289071,166280.4486781
2899,2023-03-05,170035.2614822,168708.1439136
2900,2023-03-06,175792.5293336,171467.3021549
2901,2023-03-07,175266.9056594,170092.102019
2902,2023-03-08,177202.3003198,168342.3026841
2903,2023-03-09,177596.3494719,174230.4273117
2904,2023-03-10,177994.3742593,179465.3409409
2905,2023-03-11,169752.5053574,170222.6150526
2906,2023-03-12,170661.79086850001,174053.3851739
2907,2023-03-13,176618.6945985,183558.5055678
2908,2023-03-14,174145.935862,180307.5515096
2909,2023-03-15,171092.8623213,168339.9325049
2910,2023-03-16,170279.9567666,170583.8310666
2911,2023-03-17,168182.0510216,170611.1283295
2912,2023-03-18,161472.9695767,168662.6206555
2913,2023-03-19,156880.8137297,152173.8699198
2914,2023-03-20,163563.8687117,158372.2215792
2915,2023-03-21,166311.3060857,161750.5123995
2916,2023-03-22,166102.4522331,165172.0131063
2917,2023-03-23,167808.4607919,173929.3404555
2918,2023-03-24,165010.5106587,168918.3464803
2919,2023-03-25,158693.2081361,156736.8662592
2920,2023-03-26,157754.6125194,154565.3419838
2921,2023-03-27,166066.0058924,159470.9190035
2922,2023-03-28,166051.6204089,163059.5752948
2923,2023-03-29,164141.6876435,168593.9596828
2924,2023-03-30,166180.2803124,169977.706206
2925,2023-03-31,166836.9714899,188369.3502177
2926,2023-04-01,159016.9533743,176906.8721113
2927,2023-04-02,158397.868721,166015.5202462
2928,2023-04-03,160320.8326416,157532.5955406
2929,2023-04-04,160227.3701247,157694.8781878
2930,2023-04-05,161892.4474185,168954.4235707
2931,2023-04-06,162293.7267351,176884.5497249
2932,2023-04-07,156706.8071421,176054.513053
2933,2023-04-08,155324.0454333,176514.6006178
2934,2023-04-09,153945.7515811,176402.961497
2935,2023-04-10,159375.7748885,167328.5866877
2936,2023-04-11,162929.0165625,166074.9793163
2937,2023-04-12,161786.3408761,158775.2175504
2938,2023-04-13,158475.9943906,156533.1643466
2939,2023-04-14,158146.1082072,159170.2819238
2940,2023-04-15,154655.493268,170512.5271459
2941,2023-04-16,152963.1466835,169338.1955798
2942,2023-04-17,164229.5384148,177619.7589921
2943,2023-04-18,158901.0750435,159018.0836883
2944,2023-04-19,161772.03954,160310.7870754
2945,2023-04-20,158979.86423,155114.6148918
2946,2023-04-21,158598.6862453,153110.877179
2947,2023-04-22,152620.3448018,160108.669501
2948,2023-04-23,155477.6553775,170756.5943305
2949,2023-04-24,160701.4903401,164609.5390225
2950,2023-04-25,161932.3115765,172069.7398272
2951,2023-04-26,159396.1717986,166522.1651143
2952,2023-04-27,159822.9191064,167759.9629207
2953,2023-04-28,158136.8186379,159091.0581673
2954,2023-04-29,151607.9826757,155866.7721757
2955,2023-04-30,154827.1197969,153487.4530841
2956,2023-05-01,162013.475626,166744.2699182
2957,2023-05-02,160895.143997,158053.6272366
2958,2023-05-03,162177.7988809,157028.6272581
2959,2023-05-04,168393.3663413,160969.4426006
2960,2023-05-05,166005.770881,158430.8941456
2961,2023-05-06,151296.53152,144014.0470704
2962,2023-05-07,146944.3068453,137357.6514828
2963,2023-05-08,156856.7381369,148640.8610046
2964,2023-05-09,152682.5816101,146398.1504575
2965,2023-05-10,156412.1244923,150409.8864592
2966,2023-05-11,155746.9765794,150368.6722787
2967,2023-05-12,157571.8903149,151211.4448882
2968,2023-05-13,153969.6869357,146089.782203
2969,2023-05-14,154027.8894586,147172.5005304
2970,2023-05-15,164886.8331419,159813.3304589
2971,2023-05-16,159527.8877543,155543.0541045
2972,2023-05-17,153469.2484149,148553.2134643
2973,2023-05-18,153808.7574179,149356.35466799999
2974,2023-05-19,161414.9311176,155807.3537373
2975,2023-05-20,153110.0118926,145915.9202436
2976,2023-05-21,155175.3751601,149377.7807088
2977,2023-05-22,157473.7902369,150855.1554664
2978,2023-05-23,161572.4267275,157609.5028712
2979,2023-05-24,153427.1872081,147925.1203616
2980,2023-05-25,153386.8815787,147670.9157964
2981,2023-05-26,154062.0193421,148810.177741
2982,2023-05-27,155318.9455941,148172.7545559
2983,2023-05-28,153281.646542,148559.1413175
2984,2023-05-29,162242.523254,158087.9463214
2985,2023-05-30,161061.2704135,159721.3767011
2986,2023-05-31,158178.0926983,156410.0188156
2987,2023-06-01,155898.982781,158776.8442607
2988,2023-06-02,155316.5609721,156700.4775006
2989,2023-06-03,151045.5458988,147807.9738111
2990,2023-06-04,155465.750007,156386.7645201
2991,2023-06-05,159476.1417725,161387.0931046
2992,2023-06-06,157256.7159596,157563.8133436
2993,2023-06-07,163372.2231993,162070.5120874
2994,2023-06-08,167327.3090321,166245.7948756
2995,2023-06-09,165469.4469384,164158.8112983
2996,2023-06-10,160763.1751451,163820.7816875
2997,2023-06-11,157071.2260552,157798.0555372
2998,2023-06-12,165883.9108043,166051.7243085
2999,2023-06-13,169278.1559794,170764.9705196
3000,2023-06-14,160317.7827473,160080.1526192
3001,2023-06-15,155261.5921641,159832.9591742
3002,2023-06-16,154903.3582886,163602.0674445
3003,2023-06-17,149329.7343981,152038.2727043
3004,2023-06-18,152428.9921286,153365.3820883
3005,2023-06-19,155482.4832298,160905.37945
3006,2023-06-20,157380.0358542,162181.8466795
3007,2023-06-21,156177.6083238,163438.1442024
3008,2023-06-22,158281.7802211,162052.5322838
3009,2023-06-23,160747.6415594,162669.1330576
3010,2023-06-24,160512.8259827,163088.4347182
3011,2023-06-25,156728.9214026,160855.43155470002
3012,2023-06-26,168473.8060446,168240.8031828
3013,2023-06-27,169926.769027,167921.1649477
3014,2023-06-28,172465.1768471,173876.5751786
3015,2023-06-29,175826.9607572,178472.9106953
3016,2023-06-30,172249.6646959,172353.3601282
3017,2023-07-01,161937.4515489,168476.76469050001
3018,2023-07-02,151211.0620057,164175.6333054
3019,2023-07-03,155964.5261105,171291.7407392
3020,2023-07-04,159027.0736571,162674.1484858
3021,2023-07-05,163014.8873896,164678.5518587
3022,2023-07-06,166079.4089292,167923.8631362
3023,2023-07-07,166357.2208178,165620.1645708
3024,2023-07-08,163737.4042452,161920.35106
3025,2023-07-09,167135.6080825,163829.1693932
3026,2023-07-10,171592.4263123,170060.5410031
3027,2023-07-11,168796.6796478,171061.9311175
3028,2023-07-12,168111.9696775,170176.0018825
3029,2023-07-13,169543.6100601,172428.8007082
3030,2023-07-14,168235.1404236,175583.4389045
3031,2023-07-15,162609.3019772,166610.3551156
3032,2023-07-16,163001.1123213,168209.9219939
3033,2023-07-17,171216.9764459,183311.4143657
3034,2023-07-18,168430.9085912,182514.4672854
3035,2023-07-19,167873.9248367,171517.8077001
3036,2023-07-20,173037.3355679,174126.2591224
3037,2023-07-21,173796.4283201,173740.232669
3038,2023-07-22,171788.701751,176861.8575185
3039,2023-07-23,168878.1938787,175316.0863584
3040,2023-07-24,181705.879086,183714.5865228
3041,2023-07-25,176123.5340794,188054.2751225
3042,2023-07-26,166179.9265194,178710.1333995
3043,2023-07-27,161918.0029987,169376.4205888
3044,2023-07-28,159867.4567537,163618.905442
3045,2023-07-29,159826.4772853,166911.1681794
3046,2023-07-30,166098.3860797,172738.0417432
3047,2023-07-31,171215.0299081,177487.5568082
3048,2023-08-01,168083.9317441,176637.0182479
3049,2023-08-02,170340.1451188,177390.5044459
3050,2023-08-03,170219.5259922,181581.2489955
3051,2023-08-04,168485.2455645,174247.8897137
3052,2023-08-05,159309.361289,164390.6565636
3053,2023-08-06,158501.7331353,161307.7901732
3054,2023-08-07,161505.7590723,164478.9530954
3055,2023-08-08,164309.4698069,164271.3296275
3056,2023-08-09,167460.9581194,169303.0497957
3057,2023-08-10,164753.3207431,172153.9104035
3058,2023-08-11,164082.1713314,171973.9481432
3059,2023-08-12,156371.4298135,158419.8702711
3060,2023-08-13,160269.792729,162734.7909169
3061,2023-08-14,175442.0287193,178339.7828848
3062,2023-08-15,175755.6869547,181588.7231784
3063,2023-08-16,173579.2371545,180458.4176938
3064,2023-08-17,178879.8831821,184825.2848232
3065,2023-08-18,167902.100611,170525.7310612
3066,2023-08-19,151664.2300404,154459.8604066
3067,2023-08-20,152499.1127468,155127.6482768
3068,2023-08-21,159473.7120207,157542.0822802
3069,2023-08-22,160568.7250298,162156.3374738
3070,2023-08-23,164798.5958829,170514.5322003
3071,2023-08-24,162361.8302163,170148.9935237
3072,2023-08-25,157935.2140624,162242.7335484
3073,2023-08-26,159187.7522929,163753.4524537
3074,2023-08-27,158731.4697383,164125.59445
3075,2023-08-28,170907.3146757,172786.6751154
3076,2023-08-29,174937.9196031,177058.980905
3077,2023-08-30,175463.439036,174620.6876477
3078,2023-08-31,168127.3556294,171552.7342239
3079,2023-09-01,163228.4686467,164641.9163744
3080,2023-09-02,161065.1751775,167579.1705657
3081,2023-09-03,156127.9204187,164151.8595122
3082,2023-09-04,151779.5399413,152496.6845671
3083,2023-09-05,160671.5345448,167191.8411425
3084,2023-09-06,155549.4669716,158866.6372223
3085,2023-09-07,158444.8137382,162707.3140818
3086,2023-09-08,158670.5806003,158088.0358277
3087,2023-09-09,155296.9865325,155849.0837764
3088,2023-09-10,155242.5271967,157255.7073442
3089,2023-09-11,164457.1450478,167740.3640731
3090,2023-09-12,162337.3355222,162483.0884667
3091,2023-09-13,161401.1539645,159211.1353416
3092,2023-09-14,159053.416617,158414.6410884
3093,2023-09-15,164761.0422979,165431.6281236
3094,2023-09-16,161394.0400503,165002.3535096
3095,2023-09-17,161629.7777943,163710.9593279
3096,2023-09-18,163505.8469419,167656.3121049
3097,2023-09-19,160328.5916138,160664.9881938
3098,2023-09-20,160704.3731414,162265.6771113
3099,2023-09-21,160996.4014202,160251.9540307
3100,2023-09-22,161997.0750643,162167.6784279
3101,2023-09-23,156331.70044760001,160415.2191866
3102,2023-09-24,154909.0873121,159978.5668854
3103,2023-09-25,161818.5101267,164560.6309199
3104,2023-09-26,162874.69664,169919.7536042
3105,2023-09-27,158231.6671076,163724.9276926
3106,2023-09-28,159318.5114971,165848.4462085
3107,2023-09-29,158703.4538915,159220.3573385
3108,2023-09-30,156750.686179,157809.8518336
3109,2023-10-01,152654.4189229,153624.6473951
3110,2023-10-02,159107.3944334,164682.6128642
3111,2023-10-03,158602.6686227,163143.71133310001
3112,2023-10-04,163025.2088362,166449.2425279
3113,2023-10-05,161377.3716998,165206.793983
3114,2023-10-06,160962.5484436,166057.057496
3115,2023-10-07,155856.1222646,161416.2349658
3116,2023-10-08,158415.499645,182069.1160121
3117,2023-10-09,157449.0631422,176507.8807423
3118,2023-10-10,162439.5068892,167656.7206093
3119,2023-10-11,163186.1041841,163594.6095971
3120,2023-10-12,160146.5650219,159110.92808030001
3121,2023-10-13,162966.2149935,171690.1890801
3122,2023-10-14,158143.3171421,182357.8560511
3123,2023-10-15,156428.9870884,172133.8206858
3124,2023-10-16,161657.1744945,163293.0568028
3125,2023-10-17,167128.2872516,180185.1703728
3126,2023-10-18,166598.2148852,181988.0233657
3127,2023-10-19,165002.9747505,181087.1845981
3128,2023-10-20,162053.265794,166263.7154227
3129,2023-10-21,159002.6674322,168355.5490139
3130,2023-10-22,160030.7447584,164745.6240852
3131,2023-10-23,169903.638967,172158.2798264
3132,2023-10-24,171298.5758793,176039.3072456
3133,2023-10-25,171540.7428211,171930.3158404
3134,2023-10-26,171767.5070092,171448.3088337
3135,2023-10-27,172795.7580439,176143.2705437
3136,2023-10-28,170058.466557,193283.9925679
3137,2023-10-29,164909.7329068,181678.3659468
3138,2023-10-30,171015.4300146,185119.9965413
3139,2023-10-31,169390.0827974,186855.8875887
3140,2023-11-01,170683.4947679,176410.1039928
3141,2023-11-02,171163.118072,174442.7776455
3142,2023-11-03,171652.0636777,176995.6919003
3143,2023-11-04,168831.1071676,176695.5739612
3144,2023-11-05,168822.9103243,178814.3806291
3145,2023-11-06,171605.3254197,172826.6854446
3146,2023-11-07,175121.7845432,178585.8164372
3147,2023-11-08,174920.5976208,185237.6559283
3148,2023-11-09,173626.758084,179837.2304697
3149,2023-11-10,176571.1970265,192070.070407
3150,2023-11-11,171591.5754387,188675.0199655
3151,2023-11-12,166315.7189232,175418.3088662
3152,2023-11-13,174378.8713167,189901.8870778
3153,2023-11-14,176373.7033088,192932.9517221
3154,2023-11-15,174840.5109193,178882.351486
3155,2023-11-16,176294.7336152,188034.9643562
3156,2023-11-17,173646.3321189,193640.9411156
3157,2023-11-18,167896.5403952,189179.7527284
3158,2023-11-19,170139.9901534,193029.9162233
3159,2023-11-20,178800.1667228,190956.1482342
3160,2023-11-21,181702.4840491,206190.7626213
3161,2023-11-22,177694.8313701,178798.8785533
3162,2023-11-23,175895.0265013,173575.9952146
3163,2023-11-24,178607.7185004,189593.6693531
3164,2023-11-25,173175.5164186,188255.2029261
3165,2023-11-26,169077.303378,173560.4306809
3166,2023-11-27,176287.1271533,188855.2702015
3167,2023-11-28,174518.12480689998,194490.1418301
3168,2023-11-29,177082.2213693,193618.6355577
3169,2023-11-30,175098.5324192,176590.9247286
3170,2023-12-01,183210.5541369,200115.7581469
3171,2023-12-02,178825.049788,196890.3575376
3172,2023-12-03,175965.602879,197331.6654194
3173,2023-12-04,178644.7962276,192202.124194
3174,2023-12-05,178703.9032805,202563.686005
3175,2023-12-06,174559.1667767,184541.0888624
3176,2023-12-07,177782.3615546,183454.3668101
3177,2023-12-08,179191.4192954,177198.4861196
3178,2023-12-09,177699.7241864,200990.4651879
3179,2023-12-10,175584.4322677,200885.819641
3180,2023-12-11,179577.2469977,192193.1472253
3181,2023-12-12,180834.0832987,201831.171268
3182,2023-12-13,180023.5248274,207260.2708867
3183,2023-12-14,178120.3485731,186708.9540855
3184,2023-12-15,181868.335057,204167.7484161
3185,2023-12-16,175483.0482401,192369.2113683
3186,2023-12-17,174438.8936716,195598.3784782
3187,2023-12-18,178455.6340811,188254.9155015
3188,2023-12-19,182211.2260514,190478.3405209
3189,2023-12-20,182772.6288495,202967.986364
3190,2023-12-21,181400.3521481,197062.51000080002
3191,2023-12-22,181911.7093763,196601.6029598
3192,2023-12-23,176309.4843801,190704.7807715
3193,2023-12-24,173695.0850709,199519.2949006
3194,2023-12-25,173095.4259455,199810.5450307
3195,2023-12-26,172564.8832844,199555.3455657
3196,2023-12-27,176529.9390396,201369.2980526
3197,2023-12-28,178179.8840432,203260.2974945
3198,2023-12-29,171177.3257923,178939.7785547
3199,2023-12-30,172990.3103317,198675.5856092
3200,2023-12-31,168332.6106093,193919.5884397
